verdict,text,reject,CONFESSION,CIR_TYPE_WEP,CIR_HELD_WAY_WEP,CIR_AMMU_AMOUNT_WEP,CIR_PURPOSE,GENERAL_CIRCUM,CIR_STATUS_WEP,REGRET,PUNISHMENT,CIR_PLANNING,RESPO,CIR_OBTAIN_WAY_WEP,CIR_USE
ME-15-08-44579-251_tagged,"לטענת המאשימה, כעולה מהתסקיר, שירות המבחן לא התרשם שהנאשם בעל מוטיבציה גבוהה לפעול למען שינוי אורח חייו ובסופו של יום המליץ על הטלת ענישה קונקרטית ומוחשית, שתהווה גורם מרתיע ומשמעותי ותחברו לחומרת מעשיו ולהשלכותיהם.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-15-08-44579-251_tagged,"לפיכך, ביקשה המאשימה להשית על הנאשם עונש ממשי וארוך מאחורי סורג ובריח, ברף העליון של המתחם, עונש מאסר על תנאי משמעותי לבל יעבור שוב על העבירות אותן ביצע וקנס כספי.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-15-08-44579-251_tagged,"לטענת ב""כ הנאשם, בנשק לא נעשה כל שימוש ולא בוצעו בו כל עבירות פליליות, למעט עצם נשיאתו, ולכן לא נגרם כל נזק רכושי או גופני.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-15-08-44579-251_tagged,"לטענת הסנגור, יש להתחשב בקביעת העונש לקולא בדברים הבאים: הנאשם לא ברח ממקום האירוע ושיתף פעולה עם חוקריו.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-15-08-44579-251_tagged,"לטענת הסנגור בתסקיר שירות המבחן קיימת המלצה לשלבו במסגרת טיפולית ושיקומית במהלך מאסרו, כך שקיימת תכנית טיפולית ומכאן שקיים סיכוי רב לשיקומו ולחזרתו לחברה.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-15-08-44579-251_tagged,"הסנגור הפנה לפסיקה בה הוטלו על נאשמים שהורשעו בעבירות נשק שישה חודשי מאסר בפועל שרוצו בעבודות שירות, ובמקרים אחרים הוטלו 12 חודשי מאסר בפועל בניכוי ימי מעצר, כאשר לטענת הסנגור מדובר במקרים בהם בוצעו עבירות נלוות ויותר קשות וחמורות מהמקרה בענייננו.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-15-08-44579-251_tagged,"עבירת הנשק הנה עבירה חמורה במהותה, העונש המרבי בגין עבירות הובלה ונשיאה של נשק הינו  10 שנות מאסר.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-15-08-44579-251_tagged,"המחוקק קבע תנאים מגבילים ומיוחדים שרק בהתקיימם, אזרח יכול להחזיק כדין בנשק וזאת לאור המסוכנות הרבה שטבועה בכלי הנשק מעצם טיבם וטבעם.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-15-08-44579-251_tagged,"בגזירת דינו של הנאשם יש להתחשב בשלל מרכיבים ושיקולים: ראשית, יש להתייחס לחומרת העבירה בכלל וחומרתה בנסיבות המקרה דנן בפרט, לנסיבות הנאשם, לרבות עברו הפלילי וכן לשיקולי הענישה השונים שכוללים בין היתר, גמול, הרתעה ושיקום.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-15-08-44579-251_tagged,פוטנציאל הסיכון הגלום בו גבוה.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-15-08-44579-251_tagged,"בחינת מדיניות הענישה הנהוגה מעלה, כי במקרים דומים למקרה שבפנינו הוטלו על נאשמים שהחזיקו נשק ותחמושת עונשי מאסר בפועל מאחורי סורג ובריח לתקופות משתנות:",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-15-08-44579-251_tagged,"הקנס ישולם ב-8 תשלומים שווים כאשר הראשון יהיה ביום 1.9.16 וכלה בכל ראשון לכל חודש שלאחריו, וזאת מבלי להתעלם מהעובדה שמדובר במשפחה קשת יום.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-15-08-44579-251_tagged,"5129371זכות ערעור תוך 45 ימים מהיום לבית המשפט העליון, הודעה לנאשם.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-15-12-39071-113_tagged,"באמצעות עו""ד טל מושקוביץ'",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-15-12-39071-113_tagged,"ע""י ב""כ עו""ד נס בן נתן",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-15-12-39071-113_tagged,"חוק העונשין, תשל""ז-1977: סע'  40ג(א), 40ט, 51ב(ב1)(1), 144, 144(א), 144(ב), 144(ג), 40יא, 40יב, א'1 בפרק ו'",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-15-12-39071-113_tagged,"המסכת העובדתית שביסוד הרשעת הנאשם, כפי שפורטה בכתב האישום המתוקן הינה כלהלן: ביום 12.10.13, בשעה 22:30 או בסמוך לכך, נסע הנאשם ברכב אשר היה בשימושו באותה העת, מסוג מזדה 3, מס' רישיון 71-098-16, בכביש מספר 1, בסמוך למחלף הראל.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-15-12-39071-113_tagged,האחרונה מביניהם בין 2007 לבין 2010.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-15-12-39071-113_tagged,"הנאשם מסר לשירות המבחן, כי לצורך הרחבת העסקים לווה כספים והביע חשש כי אם ייאסר לא יוכל לעמוד בתשלומי הלוואותיו.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-15-12-39071-113_tagged,טרם הוגש כתב אישום בגין כך.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-15-12-39071-113_tagged,"הנאשם הופנה לאבחון השירות מספר פעמים, ובעבר (בשנת 2007)",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-15-12-39071-113_tagged,בשיחה עם שירות המבחן שלל צורך בטיפול בתחום.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-15-12-39071-113_tagged,"הערכת שירות המבחן היתה, כי מעת שחרורו ממאסרו האחרון ועד לביצוע העבירה הנוכחית, הנאשם השקיע מאמצים רבים לתפקד באופן תקין ולהימנע ממעורבות שולית.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-15-12-39071-113_tagged,"עם זאת, שירות המבחן התרשם ממאמציו של הנאשם לנהל אורח חיים תקין בשנים האחרונות, ועל מנת שלא לפגוע בתפקודו התעסוקתי, הוא המליץ על ענישה קונקרטית של מאסר בעבודות שירות, שיבהיר לנאשם את חומרת מעשיו והשלכותיהם, אך תאפשר לו להמשיך לפרנס את משפחתו ולעמוד במחויבויותיו הכספיות.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-15-12-39071-113_tagged,כן המליץ שירות המבחן שמצבו המתואר יילקח גם בעת קביעת תקופת ביצוע עבודות השירות.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-15-12-39071-113_tagged,"בעדכון מאת שירות המבחן (מיום 31.1.17) נכתב, כי הנאשם יצר קשר עם שירות המבחן וביקש להיעזר בשירותו לצורך הליך טיפולי.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-15-12-39071-113_tagged,"שירות המבחן מצא, כי נוכח השינוי בעמדתו ותפיסתו הקודמת את מצבו, הנאשם מתאים להשתלב בקבוצה טיפולית לעוברי חוק המתקיימת בשירות, שמטרתה לסייע למשתתפים בה בבדיקה ושינוי של דפוסי חשיבה והתנהגות בעייתיים, תוך זיהוי מצבי סיכון ורכישת כלים להתמודדות אפקטיבית עם משברים, ללא התנהגות שולים.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-15-12-39071-113_tagged,"בחוות הדעת של הממונה על עבודות שירות נמצא, כי הנאשם אינו יכול לבצע עבודות שירות נוכח קיומו של יסוד סביר לחשש לפגיעה בגופו או בחייו של אדם לרבות הנאשם, וזאת בהתבסס על חוות דעת שניתנה על ידי משטרת ישראל.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-15-12-39071-113_tagged,"כן נרשם בחוות הדעת, כי המעסיקים השונים אינם מוכנים, בשום פנים ואופן, להעסיק עובד שירות אשר יביא לסיכונם וסיכון הבאים בשעריהם.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-15-12-39071-113_tagged,"על פי הסדר הטיעון היה על המאשימה להגביל עצמה בטיעוניה לעונש מאסר בפועל בן שבעה חודשים, מאסר על תנאי וקנס.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-15-12-39071-113_tagged,"לדידה, מתחם הענישה נע בין שבעה חודשים לבין 18 חודשי מאסר בפועל.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-15-12-39071-113_tagged,"משכך ביקשה ב""כ המאשימה, כי ייגזרו על הנאשם שבעה חודשי מאסר לריצוי בפועל.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-15-12-39071-113_tagged,"לשאלתי, השיבה ב""כ המשיבה כי התיק הפתוח (המב""ד) הוא ""תיק שבארכיון"", אך הוא לא סגור, וגם לא הועבר מהמשטרה לפרקליטות.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-15-12-39071-113_tagged,"גם ב""כ הנאשם התייחס לשאלתי, וגולל את סיפור סכסוך הדמים, בו כביכול מעורב הנאשם ושלדידו כבר אינו רלוונטי.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-15-12-39071-113_tagged,"לפיו, לקוחו נחשד בשנת 2013 ""בעבירה שהוא לא קשור אליה"", הדבר נודע למשפחת הקורבן של אותה העבירה, וחודשים ספורים לאחר זאת נרצח גיס הנאשם.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-15-12-39071-113_tagged,"ב""כ הנאשם גם הדגיש, את המהפך שמרשו ביצע בחייו, העובדה כי בעבר היו בעניינו תסקירים שליליים, בעוד שהתסקיר האחרון היה חיובי, וכי היה זה שירות המבחן שעדכן מיוזמתו את בית המשפט בנכונות הנאשם להיכנס להליך טיפולי.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-15-12-39071-113_tagged,"ב""כ הנאשם גם הגיב לתהיית ב""כ המאשימה, באשר לכוונותיו האמיתיות של הנאשם באומרו, ששירות המבחן הוא בעל הידע המקצועי להעריך האם הדברים נאמרים מן השפה אל החוץ וזו לא היתה התרשמותו.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-15-12-39071-113_tagged,כן הגיש פסיקה (נ/1 ונ/3).,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-15-12-39071-113_tagged,"עוד הוגש מכתב השחרור של אשת הנאשם מבית החולים, עקב לידתה זמן קצר לפני הדיון (נ/4).",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-15-12-39071-113_tagged,"ב""כ הנאשם גם הוסיף, שאם יש צורך ברכיב כספי מוגדל על חשבון בסיס אחר, הדבר מקובל על הנאשם.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-15-12-39071-113_tagged,"עוד סיפר, כי לא היה נוכח בלידתם של שלושת ילדיו הראשונים, וזו הפעם הראשונה שהוא חווה יחד עם אשתו את ההיריון והלידה.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-15-12-39071-113_tagged,"לדבריו, הוא עמוד השדרה של עסקיו, בהם עובדים 50 איש, המפרנסים 50 משפחות.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-15-12-39071-113_tagged,בדיון המשלים (30.3.17) שמעתי את טיעוני הצדדים באשר לתחולת חוות דעת הממונה וסמכות בית המשפט בהתייחס להטלת עונש של מאסר בדרך ביצוע עבודות שירות.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-15-12-39071-113_tagged,"כמו כן, במעמד צד אחד, הוצג לי החומר המודיעיני האמור ושמעתי הסברים נוספים בענין מקצין מודיעין פקד יוסי גואטה.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-15-12-39071-113_tagged,דיון לפי סימן א'1 בפרק ו' בחוק (הבניית שיקול הדעת השיפוטי בענישה) – תיקון 113 לחוק,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-15-12-39071-113_tagged,"סעיף 40ט בחוק מונה את הנסיבות הקשורות לביצוע העבירה, בהן יש להתחשב בקביעת מתחם הענישה.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-15-12-39071-113_tagged,"יחד עם האמור, יש גם להתחשב במניעים של הנאשם להחזיק בנשק (נסיבות העבירה).",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-15-12-39071-113_tagged,"ואולם, בעניין זה, חשוב להבהיר לציבור הרחב, כי ככלל, נשיאת כלי משחית מותרת בארץ אך למתי מעט ולצרכי הגנה על הציבור.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-15-12-39071-113_tagged,"נוכח זאת, על סמך מכלול השיקולים, היינו, הערך החברתי שנפגע מביצוע העבירה ועקרון ההלימה בין חומרת מעשה העבירה בנסיבותיו של הנאשם ומידת אשמו הוא, לאחר שעיינתי בפסיקה, ובהתחשב במדיניות הענישה הנוהגת, כאמור, אני קובע את מתחם הענישה ההולם כנע בין שישה חודשי מאסר, לריצוי בדרך של עבודות שירות, לבין 20 חודשי מאסר בפועל, מאסר על תנאי וקנס.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-15-12-39071-113_tagged,"ברם, לטעמי, במקרה זה יש להביא בחשבון את משך הזמן שעבר מעת ביצוע העבירה ומעצר הנאשם, באוקטובר 2013, ועד להגשת כתב האישום, בדצמבר 2015 – היינו, למעלה משנתיים.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-15-12-39071-113_tagged,"זאת כאשר אין מדובר בתיק מסובך עובדתית, הדורש חקירה או פיצוח ראיות.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-15-12-39071-113_tagged,"שוכנעתי על ידי הנאשם ובא כוחו, כי אם ייאסר יהווה הדבר פגיעה קטלנית בעסקיו, בפרנסת משפחתו ובשיקומו.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-15-12-39071-113_tagged,"סבור אני שצודק ב""כ הנאשם, וכי אם כוונותיו של הנאשם היו כוזבות היה שירות המבחן מבחין בזאת והמלצותיו היו שונות.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-15-12-39071-113_tagged,"לא ניתן להתעלם מהישגיו של הנאשם לאורך העשור האחרון, הפסקת השימוש בסמים ויציאתו ממעגל הפשע, על אף הקשיים הטמונים בכך לאדם כמותו, לו הכרות עם מערכת המשפט מגיל צעיר.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-15-12-39071-113_tagged,הבעיה שהתעוררה בפניי אינה נוגעת לפרשנות הלכתית של סמכות בית המשפט כי אם לעובדות המקרה.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-15-12-39071-113_tagged,אלא שלא שוכנעתי שאכן יש יסוד סביר לחשש לפגיעה בנאשם.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-15-12-39071-113_tagged,"משכך, תוך שקלול הנתונים האמורים, העקרונות והשיקולים מכוח תיקון 113 בחוק העונשין, כמו גם השיקול של הרתעת הנאשם והרתעת אחרים, תוך מתן משקל להודאת הנאשם ובעיקר נוכח שיקומו עד היום, ומתוך תקווה שלא יפריך את האמון אשר ניתן בו עתה, אני גוזר על הנאשם את העונשים הבאים:",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-15-12-39071-113_tagged,צו מבחן למשך שנה מהיום.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-15-12-39071-113_tagged,והתנאי הוא שבמשך 3 שנים מיום מתן גזר הדין לא יעבור עבירה לפי סעיף 144 בחוק העונשין.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-15-12-39071-113_tagged,"הראשון – לא יאוחר מיום 4.5.17; השני – לא יאוחר מיום 4.6.17; והשלישי – לא יאוחר מיום 4.7.17, ולא יאוחר מה-10 בכל אחד מהחודשים האמורים.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-15-12-39071-113_tagged,"כן, בגין כל תשלום, שלא ישולם במועדו, יישא הנאשם בעונש של  חודש מאסר בפועל.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ME-15-12-39071-113_tagged,על הממונה על עבודות שירות ליתן חוות דעת משלימה בדבר מקום ביצוע עבודות השירות.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-15-12-39071-113_tagged,חוות דעת הממונה תוגש לא יאוחר מיום 4.5.17.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-15-12-39071-113_tagged,"54678313ניתן היום, י' ניסן תשע""ז, 06 אפריל 2017, בנוכחות הנאשם וב""כ הצדדים.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-16-01-3772-806_tagged,"ב""כ המאשימה: עו""ד אדם סרי",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-16-01-3772-806_tagged,"חוק העונשין, תשל""ז-1977: סע'  29, 40ט(א), 144(א), 144(ב), 144(ג), 40יא",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-16-01-3772-806_tagged,"בעובדות כתב האישום המתוקן (להלן: ""כתב האישום"") נאמר כי בין הנאשם למחמד ג'בארין (להלן: ""מחמד""), תושב כפר סאלם, ישנה היכרות מוקדמת.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-16-01-3772-806_tagged,"על רקע פערים אלה, התקשה שירות המבחן להעריך את הסיכון הנשקף מהתנהגותו, אם כי התרשם שאינו מתאפיין בדפוסי עבריינות מושרשים וכי מדובר באדם שהצליח להסתגל למסגרות חברתיות שונות.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-16-01-3772-806_tagged,"בסופו של תהליך האבחון, המליץ שירות המבחן על שחרורו של הנאשם בתנאים מגבילים, לצד העמדתו בצו פיקוח מעצר.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-16-01-3772-806_tagged,"נמסר כי הנאשם שיתף פעולה עם תוכנית הטיפול באופן מלא, שיתף בעולמו הרגשי, התבונן על דפוסי התנהגותו הפסולים באופן ביקורתי ומעמיק, גילה מעורבות גבוהה בתהליך הקבוצתי ובלט לחיוב ביכולותיו הקוגניטיביות והרגשיות הגבוהות.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-16-01-3772-806_tagged,"בבואו להעריך את הסיכון להישנות עבירות דומות בעתיד, ציין שירות המבחן את התרשמותו כי ברקע להתנהגותו הפסולה לא עמדה הזדהות עם נורמות וערכים עברייניים, אלא גורמים רגשיים כגון קושי בהפעלת שיקול דעת הולם לצד התמודדות מתמשכת ורבת שנים עם תחושות של חולשה, נחיתות וחוסר אונים אותן חווה במסגרת התא המשפחתי בו גדל, אותן ניסה להמיר בתחושות של בטחון והגנה דרך רכישת הנשק והחזקתו.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ME-16-01-3772-806_tagged,"יחד עם זאת, התרשם גם מקיומו של פער בין יכולתו התפקודית הגבוהה במישורי חייו השונים לבין חומרת המעשים המיוחסים לו בכתב האישום המתוקן, אשר נובע להערכתו מקשייו הרגשיים.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-16-01-3772-806_tagged,"בסיכומו של דבר, התרשם שירות המבחן מרמת סיכון נמוכה להישנות עבירות דומות בעתיד, הן בשל רתיעתו הרבה מהסיטואציה המשפטית בה הוא נמצא והן בשל השלכותיה של השתתפותו בקבוצה הטיפולית על דפוסי חשיבתו והתנהגותו.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-16-01-3772-806_tagged,"בצד זאת הומלץ על ענישה קונקרטית ומוחשית, בדמות מאסר לריצוי בעבודות שירות, אשר תחדד עבורו את השלכות מעשיו הפסולים.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-16-01-3772-806_tagged,מטעם המאשימה לא הוגשו ראיות לעונש.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-16-01-3772-806_tagged,נאמר כי בתי המשפט הביעו דעתם פעמים רבות על חומרתן של עבירות בנשק והצורך בהטלת ענישה מרתיעה כחלק מהמאבק בהן.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-16-01-3772-806_tagged,"לטענת המאשימה, חלקו של הנאשם בהחזקת כלי הנשק והתחמושת שווה ערך לחלקו של מחמד, בהיותם מחזיקים בצוותא.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-16-01-3772-806_tagged,"מכאן שמלחמה בתופעת האלימות הגואה באמצעות שימוש בנשק, מצריכה בראש ובראשונה החמרה בענישה בגין עבירות הנשק על נגזרותיהן.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-16-01-3772-806_tagged,באשר לנסיבותיו האישיות של הנאשם טענה המאשימה כי המלצת שירות המבחן בתסקיר אינה מחייבת את בית המשפט אלא מהווה שיקול אחד מיני רבים.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-16-01-3772-806_tagged,"לאור חומרת העבירות, ביקשה המאשימה להשית על הנאשם עונש מאסר בפועל המצוי בתוך מתחמי הענישה שהוצעו על ידה, מאסר מותנה וקנס כספי.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-16-01-3772-806_tagged,"נאמר כי אלמלא מסר הנאשם את הנשק לידיהם, לא היו מגיעים החוקרים אל הנשק שהיה מוטמן בשדה שנים רבות ללא שימוש.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-16-01-3772-806_tagged,"עוד הפנתה לכך שהנאשם היה מצוי בתנאים מגבילים משך כשנה, תחילה באיזוק אלקטרוני עם חלונות התאווררות, כשבהמשך הוקלו התנאים והאיזוק הוסר, כאשר במשך כל אותה תקופה לא הופרו תנאי השחרור ומבלי שהסתבך בעבירות נוספות.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-16-01-3772-806_tagged,"ביחס למדיניות הענישה הנוהגת, הפנתה הסנגורית לפסיקה במקרים דומים ואף בנסיבות חמורות יותר, בהם הוטלו עונשי מאסר לריצוי בעבודות שירות, לשם שיקומו של הנאשם.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-16-01-3772-806_tagged,"לאחר שנישא והביא ילדים לעולם, והחזיק בבית ועבודה, הבין כי מדובר בטעות ובבחירה אומללה, העשויה להרוס את חייו.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-16-01-3772-806_tagged,קביעת מתחם הענישה ההולם,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-16-01-3772-806_tagged,"ככלל, מתחם הענישה ההולם ייקבע בהתאם לעקרון ההלימה, ולשם כך בית המשפט נדרש להתחשב בערכים החברתיים שנפגעו מביצוע העבירה, במידת הפגיעה בהם, במדיניות הענישה הנהוגה ובנסיבות הקשורות בביצוע העבירה, תוך מתן הדעת לרשימה המפורטת בסעיף 40ט(א) לחוק העונשין.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ME-16-01-3772-806_tagged,בטיעוניה הסכימה המאשימה כי מדובר בהחזקה למשך יומיים.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
