name_case,text,model_extraction,tagger_extraction,feature
ME-16-01-3772-806,"Series([], Name: text, dtype: object)",[],"['ירי', 'כן']",USE
ME-16-01-3772-806,"Series([], Name: text, dtype: object)",[],"['תת מקלע מאולתר', 'רובה סער']",TYPE_WEP
ME-16-02-18397-87,"1594    הנאשם הורשע על פי הודאתו בביצוע עבירות של עביר...
1595    הנאשם ביטא תחושה של חרטה בפני שירות המבחן, ואף...
1596    אתן דעתי לכך שהנאשם ביטא בפני שירות המבחן תחוש...
Name: text, dtype: object","['לא', 'כן']",['כן'],CONFESSION
ME-16-02-18397-87,"Series([], Name: text, dtype: object)",['תקין'],['תקול'],STATUS_WEP
ME-16-02-18397-87,"Series([], Name: text, dtype: object)",[],"['מוסלק - מוסתר', 'ברכב']",HELD_WAY
ME-16-02-18397-87,"Series([], Name: text, dtype: object)",[],['אקדח'],TYPE_WEP
ME-16-02-59812-881,"1695    הנאשמת הורשעה בהתאם להודאתה בעובדות כתב האישום...
1696    בהמשך נחקרה הנאשמת פעם נוספת, מספר שעות לאחר מ...
1697    הצדדים הגיעו להסדר דיוני, לפיו הנאשמת הודתה וה...
1698    הנאשמת הביעה חרטה על אופן התנהלותה, התייחסה בא...
1699    ניתן לראות כי היא מתחרטת על מעשיה והיא מתנהלת ...
1700    היא נשברת במשטרה תוך כמה שעות, היא מודה בכל ומ...
1701    עוד בהמשך היום נחקרה הנאשמת פעם נוספת, ובמהלך ...
1702    שירות המבחן התרשם כי הנאשמת מבינה את חומרת מעש...
1703    במסגרת זו מן הראוי לתת את הדעת, כאמור לעיל, לה...
Name: text, dtype: object","['לא', 'כן']",['כן'],CONFESSION
ME-16-02-59812-881,"Series([], Name: text, dtype: object)",[],['עבודה'],OBTAIN_WAY
ME-16-02-59812-881,"Series([], Name: text, dtype: object)",[],['מימון סמים'],PURPOSE
ME-16-02-59812-881,"Series([], Name: text, dtype: object)",[],['אקדח'],TYPE_WEP
ME-16-03-41585-22,"1760    הנאשם הורשע, על פי הודאתו ובמסגרת הסדר טיעון, ...
1761    כאמור, הודאת הנאשם באה במסגרת הסדר טיעון, אשר ...
1762    בהתייחס לעבירות הנדונות, ציינה קצינת המבחן כי ...
1763    הוא הביע חרטה על התנהלותו וניכר כי השלים עם הע...
1764    המאשימה מוסיפה, כי הנאשם אמנם הודה בביצוע העבי...
1765    על פי המפורט בתסקיר, הנאשם הודה במיוחס לו ונטל...
1766    הוא גם הביע חרטה וצער על התנהגותו ואף הביע אמפ...
1767    חרף העובדה כי החלו להישמע ראיות בתיק, יש לזקוף...
1768    הנאשם הביע צער על מעשיו וציין כי בכוונתו לעבור...
1769    מעובדות כתב האישום, בהן הודה הנאשם, עולה כי הו...
1770    לפיכך, טענת הנאשם בפני שירות המבחן, כאילו התכו...
1771    על פי האמור בתסקיר, הנאשם מגלה אמפטיה כלפי המת...
1772    עוד עומדת לזכותו של הנאשם הודאתו במיוחס לו,  ה...
Name: text, dtype: object","['לא', 'כן']",['כן'],CONFESSION
ME-16-03-41585-22,"Series([], Name: text, dtype: object)",[],"['על גופו', 'ברכב']",HELD_WAY
ME-16-03-41585-22,"Series([], Name: text, dtype: object)",[],['סכסוך'],PURPOSE
ME-16-03-41585-22,"Series([], Name: text, dtype: object)",[],"['ירי', 'כן']",USE
ME-16-03-41585-22,"Series([], Name: text, dtype: object)",[],['רובה סער'],TYPE_WEP
ME-16-03-54615-517,"1812    הנאשם הורשע על פי הודאתו, במסגרת הסדר טיעון בכ...
1813    ביחס לביצוע העבירה קצינת המבחן התרשמה כי הנאשם...
1814                כמו כן הנאשם נטל אחריות חלקית למעשיו.
1815    בא כוח המאשימה עתר להטלת עונש ברף הבינני של המ...
1816    אשר לעונש המתאים, ציין בא כוח הנאשם כי מדובר ב...
1817    במסגרת זו מן הראוי לתת את הדעת לנסיבות כדלהלן:...
1818    עוד שקלתי את העובדה שהנאשם נטל אחריות חלקית למ...
Name: text, dtype: object","['לא', 'כן']",['כן'],CONFESSION
ME-16-03-54615-517,"Series([], Name: text, dtype: object)",['תקין'],['תקול'],STATUS_WEP
ME-16-03-54615-517,"Series([], Name: text, dtype: object)",[],['בצע כסף'],PURPOSE
ME-16-03-54615-517,"Series([], Name: text, dtype: object)",[],['ניסיון לירי ללא הצלחה'],USE
ME-16-03-54615-517,"Series([], Name: text, dtype: object)",[],['תת מקלע'],TYPE_WEP
ME-16-03-59260-279,"Series([], Name: text, dtype: object)",['תקין'],['נשק עם מחסנית בהכנס'],STATUS_WEP
ME-16-03-59260-279,"Series([], Name: text, dtype: object)",[],"['מחסן', 'ברכב']",HELD_WAY
ME-16-03-59260-279,"Series([], Name: text, dtype: object)",[],['סכסוך'],PURPOSE
ME-16-03-59260-279,"Series([], Name: text, dtype: object)",[],['אקדח'],TYPE_WEP
ME-16-04-12480-812,"1872    הנאשם הורשע על פי הודאתו לאחר ניהול חלקי של הה...
1873    הנאשם הביע צער על מעשיו ואמר שלא יחזור על העבי...
1874    שירות המבחן התרשם שהנאשם לוקח אחריות על מעשיו ...
1875    לעניין קביעת העונש בתוך המתחם יש להתחשב, בין ה...
1876    יחד עם זאת יוער כי אלולא ההודאה ולקיחת האחריות...
Name: text, dtype: object","['לא', 'כן']",['כן'],CONFESSION
ME-16-04-12480-812,"Series([], Name: text, dtype: object)",['תקין'],['נשק מופרד מתחמושת'],STATUS_WEP
ME-16-04-12480-812,"Series([], Name: text, dtype: object)",[],"['על גופו', 'מוסלק - מוסתר', 'ברכב']",HELD_WAY
ME-16-04-12480-812,"Series([], Name: text, dtype: object)",[],['סכסוך'],PURPOSE
ME-16-04-12480-812,"Series([], Name: text, dtype: object)",[],"['ירי', 'כן']",USE
ME-16-04-12480-812,"Series([], Name: text, dtype: object)",[],['תת מקלע מאולתר'],TYPE_WEP
ME-16-05-19384-544,"1933    הנאשם הורשע על פי הודאתו, במסגרת הסדר טיעון בכ...
1934    ביחס לביצוע העבירות באישום השני, הנאשם נטל אחר...
1935    אשר לביצוע העבירות באישום הרביעי, הנאשם נטל אח...
1936    אשר לביצוע העבירות באישום החמישי, הנאשם לא נטל...
1937    לדבריו, הליך זה אילץ אותו להודות במעשיו המתואר...
1938    מאידך הנאשם ללא עבר פלילי, שהודה במעשיו וחסך ז...
1939    לשאלת בית משפט בפתח דבריו ב""כ הנאשם אישר כי הנ...
1940    עוד ביקש להתחשב  בהודאת הנאשם ושיתוף הפעולה של...
1941    לסיום, ביקש מבית המשפט לתת הזדמנות לנאשם משום ...
1942    הנאשם בדברו האחרון הצטער על מעשיו, ומסר שאם הו...
1943    הנאשם נטל אחריות למעשיו והביע חרטה עליהם וחסך ...
1944    מאידך שקלתי את העובדה שהנאשם התקשה ליטול אחריו...
Name: text, dtype: object","['לא', 'כן']",['כן'],CONFESSION
ME-16-05-19384-544,"Series([], Name: text, dtype: object)",[],['רכש'],OBTAIN_WAY
ME-16-05-19384-544,"Series([], Name: text, dtype: object)",['תקין'],['נשק עם כדור בקנה'],STATUS_WEP
ME-16-05-19384-544,"Series([], Name: text, dtype: object)",[],"['מוסלק - מוסתר', 'סמוך לבית']",HELD_WAY
ME-16-05-19384-544,"Series([], Name: text, dtype: object)",[],['בצע כסף'],PURPOSE
ME-16-05-19384-544,"Series([], Name: text, dtype: object)",[],"['ירי', 'כן']",USE
ME-16-05-19384-544,"Series([], Name: text, dtype: object)",[],"['תת מקלע', 'רובה סער']",TYPE_WEP
ME-16-05-25902-514,"1997    הנאשם הודה במסגרת הסדר טיעון בעובדות כתב אישום...
1998    לנאשם זוהי מעורבותו הראשונה והיחידה בפלילים, ה...
1999    שירות המבחן העריך את רמת הסיכון הנובע מן הנאשם...
2000    בכל הנוגע לענישה בתוך המתחם, הנאשם הודה, לקח א...
2001    בחודש ינואר התחילו איומים על חייו של הנאשם מצד...
2002    הנאשם הודה במשטרה בעבירות שיוחסו לו, היה עצור ...
2003    הנאשם היה בן 19 שנים כשאביו נפטר ומאז לקח אחרי...
2004    הנאשם בדברו האחרון טען כי היה מאויים, חשש לחיי...
2005    במקרה הנדון, כאמור, לנאשם זוהי מעורבותו הראשונ...
2006    שירות המבחן העריך את רמת הסיכון הנובע מן הנאשם...
Name: text, dtype: object","['לא', 'כן']",['כן'],CONFESSION
ME-16-05-25902-514,"Series([], Name: text, dtype: object)",[],['רכש'],OBTAIN_WAY
ME-16-05-25902-514,"Series([], Name: text, dtype: object)",['תקין'],['נשק עם מחסנית בהכנס'],STATUS_WEP
ME-16-05-25902-514,"Series([], Name: text, dtype: object)",[],"['בבית', 'על גופו']",HELD_WAY
ME-16-05-25902-514,"Series([], Name: text, dtype: object)",[],['הגנה עצמית'],PURPOSE
ME-16-05-25902-514,"Series([], Name: text, dtype: object)",[],['אקדח'],TYPE_WEP
ME-16-05-336-804,"2054    הנאשם הורשע על יסוד הודאתו בעובדות כתב אישום מ...
2055    הסנגור הדגיש כי הנאשם הודה במיוחס לו עוד במהלך...
2056    הנאשם הודה לבית המשפט על הזמן שהקדיש לו, התנצל...
2057    הנאשם, כבן 23, נעדר הרשעות קודמות, והוגש בעניי...
2058    לזכותו, יש להתחשב בכך ששיתף פעולה במהלך חקירתו...
Name: text, dtype: object","['לא', 'כן']",['כן'],CONFESSION
ME-16-05-336-804,"Series([], Name: text, dtype: object)",['תקין'],['נשק מופרד מתחמושת'],STATUS_WEP
ME-16-05-336-804,"Series([], Name: text, dtype: object)",[],"['על גופו', 'ברכב']",HELD_WAY
ME-16-05-336-804,"Series([], Name: text, dtype: object)",[],"['ירי', 'כן']",USE
ME-16-05-336-804,"Series([], Name: text, dtype: object)",[],['תת מקלע מאולתר'],TYPE_WEP
ME-16-05-9968-487,"2117    בדיון בפניי ביום 9/6/16 הודה הנאשם בעובדות כתב...
2118    תחילה הביע את הנאשם את נכונותו להשתלב בטיפול, ...
2119    הנאשם אישר בפני שירות המבחן כי הוא מבין שטעה ו...
2120    במסגרת טיעוניו לעונש ציין הסנגור את הודאתו של ...
2121    עוד אוסיף, לטובת הנאשם, את הודאתו בהזדמנות הרא...
2122    בנקודה זו יצוין, כי מדברי הסנגור בפניי עולה, כ...
2123    זאת ועוד, הנאשם הביע בפני בית המשפט חרטה על בי...
Name: text, dtype: object","['לא', 'כן']",['כן'],CONFESSION
ME-16-05-9968-487,"Series([], Name: text, dtype: object)",[],['מאחר'],OBTAIN_WAY
ME-16-05-9968-487,"Series([], Name: text, dtype: object)",['תקין'],['נשק עם מחסנית בהכנס'],STATUS_WEP
ME-16-05-9968-487,"Series([], Name: text, dtype: object)",[],"['בבית', 'מוסלק - מוסתר']",HELD_WAY
ME-16-05-9968-487,"Series([], Name: text, dtype: object)",[],['תת מקלע מאולתר'],TYPE_WEP
ME-16-06-42987-901,"Series([], Name: text, dtype: object)",[],['מאחר'],OBTAIN_WAY
ME-16-06-42987-901,"Series([], Name: text, dtype: object)",['תקין'],['נשק עם כדור בקנה'],STATUS_WEP
ME-16-06-42987-901,"Series([], Name: text, dtype: object)",[],['סכסוך'],PURPOSE
ME-16-06-42987-901,"Series([], Name: text, dtype: object)",[],"['ניסיון לירי ללא הצלחה', 'זריקת רימון']",USE
ME-16-06-42987-901,"Series([], Name: text, dtype: object)",[],['רימון הלם/גז'],TYPE_WEP
ME-16-06-44840-433,"2236    הנאשם, יליד 1993, הודה והורשע בכתב אישום שתוקן...
2237    באשר לעונש בתוך המתחם טענה התובעת כי הנאשם הוד...
2238    היא התייחסה לתסקיר שירות המבחן, לתמונה המורכבת...
2239    הנאשם עצמו הביע חרטה ואחריות מלאה למעשיו, וציי...
2240    לזכות הנאשם העובדה שהודה במיוחס לו, נטל אחריות...
2241    על פי עובדות כתב האישום בו הודה, הנאשם החזיק ב...
Name: text, dtype: object","['לא', 'כן']",['כן'],CONFESSION
ME-16-06-44840-433,"Series([], Name: text, dtype: object)",[],['מאחר'],OBTAIN_WAY
ME-16-06-44840-433,"Series([], Name: text, dtype: object)",[],"['מוסלק - מוסתר', 'ברכב']",HELD_WAY
ME-16-06-44840-433,"Series([], Name: text, dtype: object)",[],['סכסוך'],PURPOSE
ME-16-06-44840-433,"Series([], Name: text, dtype: object)",[],['זריקת רימון'],USE
ME-16-06-44840-433,"Series([], Name: text, dtype: object)",[],"['רימון רסס', 'רימון הלם/גז']",TYPE_WEP
ME-16-06-50916-362,"2280    הנאשם הודה בתיק זה בעובדות כתב האישום שתוקן, ב...
2281    בהתייחס לעבירות מושא כתב האישום, התקשה הנאשם ל...
2282    הסנגור, בטיעוניו לעונש, הדגיש את הודאת הנאשם ב...
2283    הסנגור ציין, כי הודאת הנאשם מעידה על לקיחת אחר...
2284    הנאשם, בדבריו בפני בית המשפט, אישר כי טעה טעות...
2285    עוד טען הנאשם כי ""שילם"" מחיר כבד בגין מעשיו, ז...
2286                   לסיום, הביע הנאשם צער רב על מעשיו.
2287    בית המשפט קבע מתחם שנע בין  30 חודשי מאסר בפוע...
2288    במסגרת בחינת הנסיבות שאינן קשורות בביצוע העביר...
2289    כן יצוין כי הנאשם הביע בדיון בפניי צער על מעשי...
2290    עם זאת, לחובת הנאשם, אציין כי הלה התקשה לבטא ב...
Name: text, dtype: object","['לא', 'כן']",['כן'],CONFESSION
ME-16-06-50916-362,"Series([], Name: text, dtype: object)",['תקין'],['נשק עם כדור בקנה'],STATUS_WEP
ME-16-06-50916-362,"Series([], Name: text, dtype: object)",[],['ברכב'],HELD_WAY
ME-16-06-50916-362,"Series([], Name: text, dtype: object)",[],['סכסוך'],PURPOSE
ME-16-06-50916-362,"Series([], Name: text, dtype: object)",[],"['ירי', 'כן']",USE
ME-16-06-50916-362,"Series([], Name: text, dtype: object)",[],['תת מקלע'],TYPE_WEP
ME-16-06-64845-657,"2330    הנאשם הורשע על פי הודאתו בביצוע עבירות בנשק (נ...
2331    אתחשב בהודאת הנאשם במיוחס לו, בגילו הצעיר, בנס...
2332    ב""כ המאשימה: באשר לבקשת חברי לצורך דחייה למיון...
Name: text, dtype: object","['לא', 'כן']",['כן'],CONFESSION
ME-16-06-64845-657,"Series([], Name: text, dtype: object)",['תקין'],['נשק מופרד מתחמושת'],STATUS_WEP
ME-16-06-64845-657,"Series([], Name: text, dtype: object)",[],['ברכב'],HELD_WAY
ME-16-06-64845-657,"Series([], Name: text, dtype: object)",[],['אקדח'],TYPE_WEP
ME-16-07-30015-11,"Series([], Name: text, dtype: object)",[],['מאחר'],OBTAIN_WAY
ME-16-07-30015-11,"Series([], Name: text, dtype: object)",['תקין'],['נשק מופרד מתחמושת'],STATUS_WEP
ME-16-07-30015-11,"Series([], Name: text, dtype: object)",[],"['בבית', 'מוסלק - מוסתר']",HELD_WAY
ME-16-07-30015-11,"Series([], Name: text, dtype: object)",[],['חברות בארגון טרור'],PURPOSE
ME-16-07-30015-11,"Series([], Name: text, dtype: object)",[],['אקדח'],TYPE_WEP
ME-16-07-45228-25,"2397    על מעשיו הללו הוא הורשע בעבירה של נשיאת נשק של...
2398    הוא עמד על נסיבותיו האישיות: היות אביו אדם מבו...
2399          בדברו האחרון הביע הנאשם צער וחרטה על המעשה.
2400    כעת, לאחר שכתב-האישום בעניינו תוקן הוא הודה במ...
2401    הנאשם נטל אחריות מלאה על מעשיו ועשה מאמצים על-...
2402    הוא הודה באשמה ובכך הביע חרטה וחסך זמן שיפוטי,...
Name: text, dtype: object","['לא', 'כן']",['כן'],CONFESSION
ME-16-07-45228-25,"Series([], Name: text, dtype: object)",['תקין'],['נשק עם מחסנית בהכנס'],STATUS_WEP
ME-16-07-45228-25,"Series([], Name: text, dtype: object)",[],"['בבית', 'מוסלק - מוסתר', 'על גופו']",HELD_WAY
ME-16-07-45228-25,"Series([], Name: text, dtype: object)",[],['אקדח'],TYPE_WEP
ME-16-08-229-604,"2439    הנאשם הורשע, על פי הודאתו בעובדות כתב אישום מת...
2440    אשר לעבירות – לגבי מרבית האישומים, הנאשם התקשה...
2441    הנאשם הודה בהחזקת נשק ובירי בשטח בנוי, לטענתו ...
2442    נוכח חומרת העבירות והקושי של הנאשם לקחת אחריות...
2443    כתב האישום המתוקן הוקרא לנאשם פעם נוספת, והנאש...
2444    ביחס לנסיבות שאינן קשורות בביצוע העבירה – ציינ...
2445    יחד עם זאת, מול שירות המבחן, נטילת האחריות של ...
2446    בנוסף טען ב""כ הנאשם, כי הנאשם לא עשה את המעשה ...
2447    לדבריו, הוא אינו רוצה להישאר בכלא, הוא מצטער ו...
2448    לזכותו של הנאשם יש לזקוף את הודאתו בעובדות כתב...
Name: text, dtype: object","['לא', 'כן']",['כן'],CONFESSION
ME-16-08-229-604,"Series([], Name: text, dtype: object)",[],['מאחר'],OBTAIN_WAY
ME-16-08-229-604,"Series([], Name: text, dtype: object)",[],"['בבית', 'ברכב']",HELD_WAY
ME-16-08-229-604,"Series([], Name: text, dtype: object)",[],"['חגיגה', 'פיגוע']",PURPOSE
ME-16-08-229-604,"Series([], Name: text, dtype: object)",[],"['ירי', 'כן']",USE
ME-16-08-229-604,"Series([], Name: text, dtype: object)",[],"['אקדח', 'רובה סער']",TYPE_WEP
ME-16-08-29984-51,"2535    במסגרת המענה לכתב האישום, הודה הנאשם באמור בחל...
2536    נקדים את המאוחר, ונפנה בענין זה לנאמר בסיכומי ...
2537    לטענתו החל חקירה רגילה בתיק האמל""ח, אשר תועדה ...
2538    24) לחקור בהליך אחר, אולם במסגרת החקירה האחרת ...
2539    7, הקצין שאדי באשיר, לגביו מבקשת המאשימה לערוך...
2540    מדובר בהמשך חקירה שאורכה כ – 4 שעות, במסגרתה נ...
2541    הוכח בפני, מעל לספק סביר, כי הנאשם ביצע את כל ...
2542    המסקנות האמורות, נובעות תחילה מדבריו של הנאשם ...
2543    לצד הודאתו המפורשת, הנאשם אומר אמירות נוספות ה...
2544    במסגרת ת/172 הודאות מפורשות של הנאשם, ובהן גם ...
2545    ת/172 כולל שורת הודאות ושורת אמרות אשר מעידות ...
2546    יש לדחות את הטענה כי דברי הנאשם הינם ראשית הוד...
2547                            מדובר בהודאה מלאה וברורה.
2548    הנאשם מודה מפורשות בכך שהאמל""ח הועבר לרכבו, מו...
2549    ביחס לחקירת הנאשם במסגרת ת/172, אשר כוללת הודא...
2550    הנאשם נחקר בת/163 ביום 2.8.17 באזהרה, יודע הוא...
2551    אמרותיו של הנאשם בחקירתו ת/172, בנוסף להודאות ...
2552                 מעבר להודאות הנאשם,  אמרותיו של ע.ת.
2553    אל מול הראיות המוצקות והברורות שהובאו ע""י המאש...
2554    עדות הנאשם אינה מהימנה, מגמתית, ורצופת סתירות ...
2555    גרסתו של הנאשם גם נעדרת היגיון פנימי, והניסיונ...
2556    בעקבות הממצא, הקצין שאדי נחקר, ולבסוף הודה והפ...
2557    שאדי אמר בהודעתו מיום 24.7.16 (ת/192 שו' 156) ...
2558    על פי הלכת תורק, גם לאחר שנחתם הסכם עד מדינה, ...
2559    הנה כי כן, גם הודאה אשר ניתנת לאחר שנחתם הסכם ...
2560    מסקנתי מעדויותיהם האמינות של אנשי המודיעין כמו...
2561              הנאשם לא התבקש להודות, להפליל או להעיד.
2562    לא ארחיב ביחס אליהן, ואין הן כוללות הודאות, אל...
2563    באופן נקודתי מתייחסות תשובות מסויימות בהודעותי...
2564    הנאשם מנסה להפריך את הטענות שהועלו נגדו, ולטעו...
2565    הנאשם אומר ששאדי קיבל כספים, בכך יש הודאה של ה...
2566    הנאשם לא הוטעה, לא הוצג בפניו כל מצג אשר הביאו...
2567    לא ניתן לומר כי הנאשם סבר כי אינו תחת חקירה, א...
2568    ככלל מסקנה זו עולה בבירור לא רק מהנתונים הללו,...
2569    יש לבחון האם אמרותיו בחקירתו זו, עולות כדי הוד...
2570    חלק מהאמרות מפורשות וברורות, ואינן ניתנות לפרש...
2571    אמירה שיש בה את ההודאה המפורשת והברורה, על כי ...
2572    כעת אפנה לאמירות נוספות של הנאשם, בחלקן הודאה ...
2573    הדברים האמורים לעיל ובפרט תשובתו החיובית של הנ...
2574    בשלב זה של עדותו התבקש הנאשם ע""י בית המשפט להס...
2575    מכל האמור, עולה בבירור כי מהאמירות של הנאשם במ...
2576    הנאשם כאמור טוען לחפותו וכי לא היה מעורב בפרשת...
2577    סיכום אמרותיו ועדותו של הנאשם -  מכל האמור לעי...
2578    נתונים אלו אשר בחלקם בשלב מסויים הנאשם מודה, ל...
2579    האיכונים תואמים אף כעולה מעדותו של הנאשם עצמו,...
2580    13 , אשר נשאל והשיב כי מאחר והנאשם בשלב מסויים...
2581    הודאותיו המפורשות של הנאשם במסגרת ת/172 מביאות...
2582    כאמור, הודאותיו של הנאשם נמסרו בפני חוקר משטרת...
2583    משכך, יש לקבוע כי מתקיימת דרישת התוספת הראייתי...
2584    בדברי הנאשם במסגרת חקירה זו יש הודאות מפורשות,...
2585    אני מוצא את הודאותיו של הנאשם במסגרת ת/172 ובע...
2586    זאת ועוד, הודאתו נאמרת תוך שברור כי מודע הוא ה...
2587    כל אלו עולים כדי ""דבר מה נוסף"" הנדרש כתוספת רא...
2588    שורת ראיות אלו, ובראשן הודאותיו המפורשות של הנ...
2589    מסקנתי היא כי אין אמת בעדותו ובגרסתו השוללת בי...
Name: text, dtype: object","['לא הנאשם לא הודה באשמה', 'לא', 'כן']",['לא'],CONFESSION
ME-16-08-29984-51,"Series([], Name: text, dtype: object)",[],['גנב'],OBTAIN_WAY
ME-16-08-29984-51,"Series([], Name: text, dtype: object)",[],['ברכב'],HELD_WAY
ME-16-08-29984-51,"Series([], Name: text, dtype: object)",[],['בצע כסף'],PURPOSE
ME-16-08-29984-51,"Series([], Name: text, dtype: object)",[],['טיל מטאדור'],TYPE_WEP
ME-16-08-44157-713,"2641    הנאשם הורשע על יסוד הודאתו בעובדות כתב אישום מ...
2642    באשר לעבירות, מסר הנאשם כי הוא מקבל אחריות לבי...
2643    באשר לענישה בתוך המתחם, הזכיר כי הנאשם הודה בב...
2644    בדברו לביהמ""ש הביע הנאשם צער על מעשיו, מסר כי ...
2645    באשר לנסיבות שאינן קשורות לביצוע העבירות יש לז...
Name: text, dtype: object","['לא', 'כן']",['כן'],CONFESSION
ME-16-08-44157-713,"Series([], Name: text, dtype: object)",['תקין'],['נשק מופרד מתחמושת'],STATUS_WEP
ME-16-08-44157-713,"Series([], Name: text, dtype: object)",[],['בבית'],HELD_WAY
ME-16-08-44157-713,"Series([], Name: text, dtype: object)",[],['בצע כסף'],PURPOSE
ME-16-08-44157-713,"Series([], Name: text, dtype: object)",[],"['תת מקלע', 'תת מקלע מאולתר']",TYPE_WEP
ME-16-08-54879-35,"2683    הנאשם הודה בתיק זה בעובדות כתב האישום שתוקן, ב...
2684    הסנגור הוסיף וציין את לקיחת האחריות ע""י הנאשם ...
2685    הנאשם, בדבריו בפניי, הביע סליחה וצער על מעשיו ...
2686    במסגרת בחינת הנסיבות שאינן קשורות בביצוע העביר...
Name: text, dtype: object","['לא', 'כן']",['כן'],CONFESSION
ME-16-08-54879-35,"Series([], Name: text, dtype: object)",['תקין'],['נשק מופרד מתחמושת'],STATUS_WEP
ME-16-08-54879-35,"Series([], Name: text, dtype: object)",[],"['סמוך לבית', 'על גופו']",HELD_WAY
ME-16-08-54879-35,"Series([], Name: text, dtype: object)",[],['תת מקלע מאולתר'],TYPE_WEP
ME-16-09-398-589,"2716    הנאשם הורשע על פי הודאתו בכתב אישום מתוקן במסג...
2717    מתחם זה לוקח בחשבון את הקושי הראייתי, הנובע מה...
2718    לטענת ב""כ הנאשם, לא ניתן לומר כי נוהל משפט לרי...
2719    דברי הנאשם: הנאשם לקח אחריות על מעשיו והביע את...
2720    להודייתו של הנאשם לא יינתן משקל מלא בהינתן עית...
2721    חרף האמור גם הודייתו המאוחרת, נטילת האחריות וה...
Name: text, dtype: object","['לא', 'כן']",['כן'],CONFESSION
ME-16-09-398-589,"Series([], Name: text, dtype: object)",['תקין'],['נשק עם כדור בקנה'],STATUS_WEP
ME-16-09-398-589,"Series([], Name: text, dtype: object)",[],['על גופו'],HELD_WAY
ME-16-09-398-589,"Series([], Name: text, dtype: object)",[],['סכסוך'],PURPOSE
ME-16-09-398-589,"Series([], Name: text, dtype: object)",[],"['ירי', 'כן']",USE
ME-16-09-398-589,"Series([], Name: text, dtype: object)",[],['אקדח'],TYPE_WEP
ME-16-10-12213-904,"2742    מוחמד ג'בארין, הנאשם שלפניי, הורשע על-סמך הודא...
2743    עובדות כתב האישום המתוקן, שבביצוען הודה הנאשם ...
2744    בפני שירות המבחן נטל הנאשם אחריות חלקית על המע...
2745    הסנגורית המלומדת עמדה על כך שהנאשם הוא בחור צע...
2746    הנאשם נטל אחריות מלאה על המעשה גם לפני שירות ה...
2747    הנאשם, בדברו האחרון ביקש סליחה ורחמים; הביע צע...
2748    גזר בית המשפט המחוזי בחיפה על הנאשם עונש מאסר ...
2749    הנאשם נטל אחריות על מעשיו הן בחקירתו, הן לפני ...
2750               הוא הודה מייד וחסך בכך זמן שיפוטי יקר.
Name: text, dtype: object","['לא', 'כן']",['כן'],CONFESSION
ME-16-10-12213-904,"Series([], Name: text, dtype: object)",[],['מצא'],OBTAIN_WAY
ME-16-10-12213-904,"Series([], Name: text, dtype: object)",['תקין'],['נשק מופרד מתחמושת'],STATUS_WEP
ME-16-10-12213-904,"Series([], Name: text, dtype: object)",[],"['מוסלק - מוסתר', 'ברכב']",HELD_WAY
ME-16-10-12213-904,"Series([], Name: text, dtype: object)",[],['תת מקלע מאולתר'],TYPE_WEP
ME-16-10-9348-780,"2820    הנאשם הורשע על פי הודאתו בעבירה של נשיאת נשק ו...
2821    ביום 26.10.16 הודה הנאשם, יליד 16.2.1997, בעוב...
2822    שירות המבחן הפנה לכך שהנאשם נטל אחריות למעשיו ...
2823    הביע חרטה וצער נוכח מעשיו, לצד עמדות חד משמעיו...
2824    המאשימה בדעה כי מתחם העונש ההולם הוא בין 18 חו...
2825    הסנגור הפנה לתסקיר החיובי מאוד, לטעמו, לנסיבות...
2826    לא ניתן להתעלם, גם כן, מהודאתו, חרטתו הכנה, נט...
Name: text, dtype: object","['לא הנאשם לא הודה באשמה', 'לא', 'כן']",['כן'],CONFESSION
ME-16-10-9348-780,"Series([], Name: text, dtype: object)",[],['גנב'],OBTAIN_WAY
ME-16-10-9348-780,"Series([], Name: text, dtype: object)",['תקין'],['נשק מופרד מתחמושת'],STATUS_WEP
ME-16-10-9348-780,"Series([], Name: text, dtype: object)",[],"['בבית', 'ברכב']",HELD_WAY
ME-16-10-9348-780,"Series([], Name: text, dtype: object)",[],['לעורר את אביו'],PURPOSE
ME-16-10-9348-780,"Series([], Name: text, dtype: object)",[],['רובה צייד'],TYPE_WEP
